NAME,CREATED,ROAD,addresses_district_id,addresses_district_name,LATITUDE,LONGITUDE
Museu Picasso,1984,Carrer de Montcada,1.0,Ciutat Vella,41.38518764927223,2.180853795205005
Museu Picasso,1984,Carrer de Montcada,1.0,Ciutat Vella,41.38518764927223,2.180853795205005
Punt de connexió Barcelona WiFi a la cruïlla del carrer Castella amb Av Diagonal,2014,C Castella,10.0,Sant Martí,41.40619688383689,2.1970119269863706
Punt de connexió Barcelona WiFi a la cruïlla del carrer Vallespir amb Travessera de les Corts,2014,C Vallespir,4.0,Les Corts,41.38530299948898,2.133031670648731
Punt de connexió Barcelona WiFi a la cruïlla dels carrers Viladomat amb carrer Parlament,2014,C Viladomat,2.0,Eixample,41.375890867150375,2.162151941721545
Punt de connexió Barcelona WiFi a la cruïlla del carrer Amigó amb Via Augusta,2014,C Amigó,5.0,Sarrià-Sant Gervasi,41.39832394624044,2.140789107869244
Punt de connexió Barcelona WiFi a la cruïlla del carrer Casanova amb carrer del Consell de Cent,2014,C Casanova,2.0,Eixample,41.38557524311382,2.158779410901398
Punt de connexió Barcelona WiFi a la cruïlla del carrer Còrsega amb carrer Castillejos,2014,C Còrsega,2.0,Eixample,41.40840909496281,2.1752902323551675
Punt de connexió Barcelona WiFi a la cruïlla del carrer Villarroel amb carrer Diputació,2014,C Villarroel,2.0,Eixample,41.38371144092215,2.158619923451321
Casal de Gent Gran Cotxeres de Sants,1991,Pas de Fructuós Gelabert,3.0,Sants-Montjuïc,41.37483734331482,2.136421053260438
Casal de Gent Gran Cotxeres de Sants,1991,Pas de Fructuós Gelabert,3.0,Sants-Montjuïc,41.37483734331482,2.136421053260438
Espai Jove del Clot i del Camp de l'Arpa,2015,G.V. Corts Catalanes,10.0,Sant Martí,41.4049744419826,2.188344287143786
Espai Jove del Clot i del Camp de l'Arpa,2015,G.V. Corts Catalanes,10.0,Sant Martí,41.4049744419826,2.188344287143786
Associació de Gent Gran Pau Casals - Casal Cardener,2005,Carrer del Cardener,6.0,Gràcia,41.41011605830844,2.1570345462222167
Associació de Gent Gran Pau Casals - Casal Cardener,2005,Carrer del Cardener,6.0,Gràcia,41.41011605830844,2.1570345462222167
Punt de connexió Barcelona WiFi a la cruïlla del carrer Roger de Flor amb carrer Ausiàs March,2014,C Roger de Flor,2.0,Eixample,41.39419309651702,2.1789549517097795
Punt de connexió Barcelona WiFi a la cruïlla de la Ronda del Guinardó amb el carrer San Quintí,2014,Rda Guinardó,7.0,Horta-Guinardó,41.41664619252728,2.174616549278112
Punt de connexió Barcelona WiFi a la cruïlla dels carrers Calàbria amb Mallorca,2014,C Calàbria,2.0,Eixample,41.3837360915857,2.149475008289194
Punt de connexió Barcelona WiFi a la cruïlla del carrer del Consell de Cent amb Comte Borrell,2014,C Consell de Cent,2.0,Eixample,41.38288691392168,2.155001738866576
Punt de connexió Barcelona WiFi a la cruïlla del carrer Diputació amb Comte Borrell,2014,C Diputació,2.0,Eixample,41.38202729400706,2.156085987117676
Espai  Via Barcino,2013,Via Bàrcino,9.0,Sant Andreu,41.450115781030426,2.19213889686197
Centre Cívic Baró de Viver,1988,Carrer de Quito,9.0,Sant Andreu,41.44632071908157,2.20030768852695
Centre Cívic Baró de Viver,1988,Carrer de Quito,9.0,Sant Andreu,41.44632071908157,2.20030768852695
Punt de connexió Barcelona WiFi a la cruïlla del carrer Bilbao amb Pallars,2012,C Bilbao,10.0,Sant Martí,41.404321003147786,2.2017327676373712
Casal de Barri Vila Olímpica-Can Gili Nou,2010,C Taulat,10.0,Sant Martí,41.39526583762423,2.200836766744126
Casal de Barri Vila Olímpica-Can Gili Nou,2010,C Taulat,10.0,Sant Martí,41.39526583762423,2.200836766744126
Punt de connexió Barcelona WiFi a la cruïlla Federico García Lorca amb  Antonio Machado,2011,C Federico García Lorca,8.0,Nou Barris,41.44218011756211,2.1647508348028
Punt de connexió Barcelona WiFi a la cruïlla Federico García Lorca amb el carrer Via Favència,2011,Via Favència,8.0,Nou Barris,41.441304705910326,2.1652731042977558
Punt de connexió Barcelona WiFi a la cruïlla del Passeig de Sant Joan amb Avinguda Diagonal,2011,Av Diagonal,2.0,Eixample,41.39912058113176,2.1695044708514226
Punt de connexió Barcelona WiFi a la cruïlla del carrer Jonqueres amb Ramon Mas,2012,Via Laietana,1.0,Ciutat Vella,41.38730095024378,2.174501991214346
Punt de connexió Barcelona WiFi a la cruïlla de la Via Laietana amb el carrer Àngel Baixeres,2012,Via Laietana,1.0,Ciutat Vella,41.38234813744671,2.1807799722710155
Punt de connexió Barcelona WiFi a la cruïlla del carrer Còrsega amb l'Avinguda Gaudí,2012,C Còrsega,2.0,Eixample,41.40765968457824,2.1742849716691057
Parc de la Ciutadella,1988,Passeig de Picasso,1.0,Ciutat Vella,41.38633657544665,2.185381778970792
Parc de la Ciutadella,1988,Passeig de Picasso,1.0,Ciutat Vella,41.38633657544665,2.185381778970792
Jardins d'Aclimatació de Montjuïc,1985,Av Estadi,3.0,Sants-Montjuïc,41.366093518468645,2.152965473661524
Jardins d'Aclimatació de Montjuïc,1985,Av Estadi,3.0,Sants-Montjuïc,41.366093518468645,2.152965473661524
Punt de connexió Barcelona WiFi a la cruïlla del carrer Mallorca amb carrer Lepant,2014,C Mallorca,2.0,Eixample,41.40424200472028,2.1765982586205315
Punt de connexió Barcelona WiFi a la cruïlla del carrer Mallorca amb carrer de Roger de Flor,2014,C Mallorca,2.0,Eixample,41.39990199292702,2.1707747356188944
Punt de connexió Barcelona WiFi a la cruïlla de La Rambla amb el carrer Hospital,2012,C la Rambla,1.0,Ciutat Vella,41.38129804145985,2.173027067411946
Punt de connexió Barcelona WiFi a la cruïlla de l'Avinguda del Paral·lel amb Nou de la Rambla,2012,Av Paral.lel,3.0,Sants-Montjuïc,41.3750201128833,2.170291010339678
Punt de connexió Barcelona WiFi a la cruïlla del c. Rocafort amb la Gran Via de les Corts Catalanes,2012,G.V. Corts Catalanes,2.0,Eixample,41.37872558363552,2.154168418208906
Punt de connexió Barcelona WiFi a la cruïlla del carrer Santaló amb carrer Rector Ubach,2014,C Santaló,5.0,Sarrià-Sant Gervasi,41.3976998385216,2.143100405076979
Punt de connexió Barcelona WiFi a la cruïlla del carrer de Sants amb Riera d'Escuder,2014,C Sants,3.0,Sants-Montjuïc,41.37540595875186,2.132333726549951
L'Auditori de Barcelona,1998,C Lepant,2.0,Eixample,41.398772424934776,2.185159128100962
L'Auditori de Barcelona,1998,C Lepant,2.0,Eixample,41.398772424934776,2.185159128100962
Punt de connexió Barcelona WiFi a la cruïlla de la Gran Via de les Corts Catalanes amb Mèxic,2012,Ctra Bordeta,3.0,Sants-Montjuïc,41.37390042141178,2.147251705132652
Punt de connexió Barcelona WiFi a la cruïlla del carrer Tarragona amb València,2012,C Elisi,3.0,Sants-Montjuïc,41.37876160892612,2.144868252811991
Punt de connexió Barcelona WiFi a la cruïlla del carrer Comerç amb Fusina,2013,C Comerç,1.0,Ciutat Vella,41.38623448614545,2.1827347875835006
Punt de connexió Barcelona WiFi a la cruïlla del carrer Comerç amb el carrer Ribera,2013,C Ribera,1.0,Ciutat Vella,41.38492152567715,2.183763688391432
Punt de connexió Barcelona WiFi a Pla de Palau amb l'Avinguda Marquès d'Argentera,2013,Pla Palau,1.0,Ciutat Vella,41.38311498445353,2.184041571430272
Punt de connexió Barcelona WiFi a la cruïlla del carrer Cartagena amb carrer de Josep Ciurana,2014,C Cartagena,7.0,Horta-Guinardó,41.4147711050823,2.169473228399064
Punt de connexió Barcelona WiFi a la cruïlla del carrer Casanova amb carrer Rosselló,2014,C Casanova,2.0,Eixample,41.389872519759045,2.152722374264522
Punt de connexió Barcelona WiFi a la cruïlla del carrer del Cigne amb el carrer Gran de Gràcia,2014,C Cigne,6.0,Gràcia,41.40058917200841,2.154038500137889
Punt de connexió Barcelona WiFi a la cruïlla dels carrers Comte Borrell amb carrer Rosselló,2014,C Comte Borrell,2.0,Eixample,41.38725377424512,2.1497659082303207
Jardins Interior d'Illa de Tres Tombs,2001,Carrer de Manso,2.0,Eixample,41.37637095451236,2.160351170118098
Jardins Interior d'Illa de Tres Tombs,2001,Carrer de Manso,2.0,Eixample,41.37637095451236,2.160351170118098
Jardins Interior d'Illa de Tres Tombs,2001,Carrer de Manso,2.0,Eixample,41.37637095451236,2.160351170118098
Casal de Barri Can Baró - El Pirineu,2007,C Josep Serrano,7.0,Horta-Guinardó,41.41723109674814,2.1624353098642413
Casal de Barri Can Baró - El Pirineu,2007,C Josep Serrano,7.0,Horta-Guinardó,41.41723109674814,2.1624353098642413
Casal de Barri Can Baró - El Pirineu,2007,C Josep Serrano,7.0,Horta-Guinardó,41.41723109674814,2.1624353098642413
Casal de Barri Can Baró - El Pirineu,2007,C Josep Serrano,7.0,Horta-Guinardó,41.41723109674814,2.1624353098642413
Punt de connexió Barcelona WiFi a la cruïlla del carrer Comte d'Urgell amb c.  del Consell de Cent,2014,C Comte d'Urgell,2.0,Eixample,41.383683879983,2.1563050777937627
Punt de connexió Barcelona WiFi a la cruïlla de carrer del Mas Casanovas amb carrer Padilla,2014,C Mas Casanovas,7.0,Horta-Guinardó,41.4117221681475,2.1689205220701786
Punt de connexió Barcelona WiFi a la cruïlla del carrer Via Augusta 226 amb Calvet,2014,Via Augusta,5.0,Sarrià-Sant Gervasi,41.39800721381476,2.139666186822471
Punt de connexió Barcelona WiFi a la cruïlla dels carrers Vilamarí amb carrer Aragó,2014,C Vilamarí,2.0,Eixample,41.37884719481388,2.149249688611231
Punt de connexió Barcelona WiFi a la cruïlla del carrer Bruc amb carrer Mallorca,2014,C Bruc,2.0,Eixample,41.39662063857121,2.166723837524514
Punt de connexió Barcelona WiFi a la cruïlla dels carrers Calàbria amb carrer Aragó,2014,C Calàbria,2.0,Eixample,41.382019253191935,2.151819601609544
Punt de connexió Barcelona WiFi a la cruïlla dels carrers Calàbria amb carrer del Consell de Cent,2014,C Calàbria,2.0,Eixample,41.381161008427846,2.1529568866047177
Centre Cívic Joan Oliver - Pere Quart,1999,Carrer del Comandant Benítez,4.0,Les Corts,41.37933180540104,2.127776128826079
Centre Cívic Joan Oliver - Pere Quart,1999,Carrer del Comandant Benítez,4.0,Les Corts,41.37933180540104,2.127776128826079
Punt de connexió Barcelona WiFi a la cruïlla de l'Avinguda Meridiana amb Espronceda,2012,Pl Ferran Reyes,9.0,Sant Andreu,41.41876558522198,2.18671556804852
Punt de connexió Barcelona WiFi a la cruïlla del carrer Camèlies amb França,2012,C Camèlies,7.0,Horta-Guinardó,41.41413750208616,2.1648263466589786
Punt de connexió Barcelona WiFi a la cruïlla del Passeig Maragall amb Indústria,2012,Pg Maragall,10.0,Sant Martí,41.41447933652475,2.1809099811698065
Punt de connexió Barcelona WiFi a la cruïlla del carrer Provença amb Marina,2012,C Provença,2.0,Eixample,41.404312398866665,2.174385027475356
Casal de Gent Gran del Baix Guinardó,1998,C Marina,7.0,Horta-Guinardó,41.409963298329394,2.1675453838467686
Casal de Gent Gran del Baix Guinardó,1998,C Marina,7.0,Horta-Guinardó,41.409963298329394,2.1675453838467686
Punt de connexió Barcelona WiFi a la cruïlla de Rambla de Catalunya amb València,2012,Rbla Catalunya,2.0,Eixample,41.3919731532022,2.162557245375192
Punt de connexió Barcelona WiFi a la cruïlla de Rambla de Catalunya amb Mallorca,2012,Rbla Catalunya,2.0,Eixample,41.392953715779065,2.161179417628543
Punt de connexió Barcelona WiFi a la cruïlla dels carrers Viladomat amb Còrsega,2012,C Viladomat,2.0,Eixample,41.38733402175132,2.1472209218753893
Centre Cívic Tomasa Cuevas - Les Corts,1999,Carrer de Dolors Masferrer i Bosch,4.0,Les Corts,41.38481868130681,2.128341678987052
Centre Cívic Tomasa Cuevas - Les Corts,1999,Carrer de Dolors Masferrer i Bosch,4.0,Les Corts,41.38481868130681,2.128341678987052
Punt de connexió Barcelona WiFi a la cruïlla de l'Av. del Paral·lel amb Vilamarí,2012,Av Paral.lel,2.0,Eixample,41.37505050597708,2.1538462628175417
Casal de Gent Gran Vilapicina i Torre Llobeta,2012,Pl Carmen Laforet,8.0,Nou Barris,41.42691611188821,2.1764696039707148
Casal de Gent Gran Vilapicina i Torre Llobeta,2012,Pl Carmen Laforet,8.0,Nou Barris,41.42691611188821,2.1764696039707148
Punt de connexió Barcelona WiFi a la cruïlla del carrer Felip II amb la Plaça del Doctor Modrego,2012,Pl Doctor Modrego,9.0,Sant Andreu,41.42536842960699,2.180184774721653
Punt de connexió Barcelona WiFi a la cruïlla de la Trav. de Dalt amb els Jardins de Menéndez Pelayo,2012,Trav Dalt,6.0,Gràcia,41.40909006561043,2.1537123287081728
Punt de connexió Barcelona WiFi a la cruïlla de l'Av. Portal de l'Àngel amb el carrer Fontanella,2011,Pl Catalunya,1.0,Ciutat Vella,41.38683702117165,2.17124638891391
Sala d'Estudi,2016,C Sant Pere Més Baix,1.0,Ciutat Vella,41.388220707264985,2.178542012071502
Sala d'Estudi,2016,C Sant Pere Més Baix,1.0,Ciutat Vella,41.388220707264985,2.178542012071502
Espai Jove La Fontana,2009,C Gran de Gràcia,6.0,Gràcia,41.403342374883685,2.1528048898678125
Espai Jove La Fontana,2009,C Gran de Gràcia,6.0,Gràcia,41.403342374883685,2.1528048898678125
Punt de connexió Barcelona WiFi a la cruïlla del carrer Numància amb Avinguda Diagonal,2011,C Numància,4.0,Les Corts,41.38963947513398,2.1327928275094497
Punt de connexió Barcelona WiFi a l'Avinguda Diagonal a prop l'edifici de La Caixa,2011,Av Diagonal,,,,
Punt de connexió Barcelona WiFi a la cruïlla del Passeig de Gràcia amb el carrer Diputació,2011,Pg Gràcia,2.0,Eixample,41.3903926100143,2.1672268055289106
Espai d'Adolescents Jovecardí,2010,Trav Corts,4.0,Les Corts,41.37933135791374,2.123827322512148
Espai d'Adolescents Jovecardí,2010,Trav Corts,4.0,Les Corts,41.37933135791374,2.123827322512148
Punt de connexió Barcelona WiFi a la cruïlla del carrer Lepant amb l'Avinguda Gaudí,2012,Av Gaudí,2.0,Eixample,41.405973543583606,2.174490563570312
Punt de connexió Barcelona WiFi a la cruïlla de Rambla de Catalunya amb Pelai,2012,Pl Catalunya,1.0,Ciutat Vella,41.385600880242606,2.170263048253909
Punt de connexió Barcelona WiFi a la cruïlla del carrer Marina amb Diputació,2012,C Diputació,2.0,Eixample,41.400201261971134,2.180168546953221
Punt de connexió Barcelona WiFi a la cruïlla del carrer Nàpols amb l'Avinguda Diagonal,2012,Av Diagonal,2.0,Eixample,41.39996786371862,2.173676760934198
Punt de connexió Barcelona WiFi a la cruïlla del c. Sicília amb la Gran Via de les Corts Catalanes,2012,G.V. Corts Catalanes,2.0,Eixample,41.39758731104775,2.17909079508422
Punt de connexió Barcelona WiFi a la cruïlla de la Rambla del Poblenou amb Perú,2012,C Perú,10.0,Sant Martí,41.40684597337793,2.1939047935051885
Punt de connexió Barcelona WiFi a la cruïlla del carrer Girona amb Gran Via de les Corts Catalanes,2012,G.V. Corts Catalanes,2.0,Eixample,41.393095504893786,2.173246315079492
Punt de connexió Barcelona WiFi a la cruïlla del carrer Pau Claris amb Diputació,2012,C Pau Claris,2.0,Eixample,41.39165653552198,2.1686212463915844
Punt de connexió Barcelona WiFi a la cruïlla de l 'Av. Marquès de l'Argentera amb el carrer Comerç,2013,Av Marquès de l'Argentera,1.0,Ciutat Vella,41.384599852561465,2.184750923709624
Centre Esportiu Municipal Marítim,2000,Pg Marítim Barceloneta,1.0,Ciutat Vella,41.38466275981191,2.195470990559355
Centre Esportiu Municipal Marítim,2000,Pg Marítim Barceloneta,1.0,Ciutat Vella,41.38466275981191,2.195470990559355
Centre Esportiu Municipal Marítim,2000,Pg Marítim Barceloneta,1.0,Ciutat Vella,41.38466275981191,2.195470990559355
Centre Esportiu Municipal Marítim,2000,Pg Marítim Barceloneta,1.0,Ciutat Vella,41.38466275981191,2.195470990559355
Centre Esportiu Municipal Marítim,2000,Pg Marítim Barceloneta,1.0,Ciutat Vella,41.38466275981191,2.195470990559355
Centre Esportiu Municipal Marítim,2000,Pg Marítim Barceloneta,1.0,Ciutat Vella,41.38466275981191,2.195470990559355
Punt de connexió Barcelona WiFi a la cruïlla dels carrers Aribau amb carrer Aragó,2014,C Aribau,2.0,Eixample,41.38795193816608,2.1597886572256173
Punt de connexió Barcelona WiFi a la cruïlla del carrer Brusi amb Via Augusta,2014,C Brusi,5.0,Sarrià-Sant Gervasi,41.400865522973,2.1459871515780424
Punt de connexió Barcelona WiFi a la cruïlla del carrer Via Augusta amb carrer Demestre,2014,Via Augusta,5.0,Sarrià-Sant Gervasi,41.39815040133448,2.1265169539731827
Punt de connexió Barcelona WiFi a la cruïlla del carrer Bailén amb Travessera de Gràcia,2014,C Bailèn,6.0,Gràcia,41.40351198519493,2.1617712053892006
Punt de connexió Barcelona WiFi a la cruïlla del Pg. de la Bonanova amb carrer d'Anglí,2014,Pg Bonanova,5.0,Sarrià-Sant Gervasi,41.40181907468428,2.124573273925504
Punt de connexió Barcelona WiFi a la cruïlla del carrer Bruc amb carrer Casp,2014,C Bruc,2.0,Eixample,41.3912953393144,2.173774590216742
Punt de connexió Barcelona WiFi a la cruïlla del c. Sant Ramon de Penyafort amb el c. Rull,2014,C Llull,10.0,Sant Martí,41.41457588225175,2.2196875301042547
"Punt de connexió Barcelona WiFi a l'Avinguda Carlos III, a l'alçada del número 81",2014,G.V. Carles III,4.0,Les Corts,41.385880193435646,2.1268860312725515
Punt de connexió Barcelona WiFi a la cruïlla del carrer Calvet amb La Forja,2014,C Calvet,5.0,Sarrià-Sant Gervasi,41.39522791580342,2.1429983145335165
Punt de connexió Barcelona WiFi a la cruïlla del carrer Nàpols amb carrer Provença,2014,C Nàpols,2.0,Eixample,41.40075048956016,2.172173067136077
Punt de connexió Barcelona WiFi a la cruïlla del carrer Numància amb carrer Robrenyó,2014,C Numància,3.0,Sants-Montjuïc,41.38228823906991,2.13996490283903
Punt de connexió Barcelona WiFi a la cruïlla del carrer Padilla amb carrer Provença,2014,C Padilla,2.0,Eixample,41.40623165870763,2.176358051476521
Casal de Barri Diagonal Mar,2006,C Selva de Mar,10.0,Sant Martí,41.40799783917188,2.210484721162894
Casal de Barri Diagonal Mar,2006,C Selva de Mar,10.0,Sant Martí,41.40799783917188,2.210484721162894
Punt de connexió Barcelona WiFi a la cruïlla del carrer Trafalgar amb Ortigosa,2014,C Trafalgar,1.0,Ciutat Vella,41.3889804296877,2.1760490100888408
Punt de connexió Barcelona WiFi a la cruïlla del carrer Pamplona amb Almogàvers,2014,C Pamplona,10.0,Sant Martí,41.39718725125628,2.1905205020576446
Punt de connexió Barcelona WiFi a la cruïlla dels carrers Calàbria amb carrer Diputació,2014,C Calàbria,2.0,Eixample,41.38028435319481,2.154115428153795
Punt de connexió Barcelona WiFi a la cruïlla del carrer Castillejos amb carrer Mallorca,2014,C Los Castillejos,2.0,Eixample,41.40602378777207,2.179185338759717
Punt de connexió Barcelona WiFi a la cruïlla del carrer del Consell de Cent amb carrer Girona,2014,C Consell de Cent,2.0,Eixample,41.39474466477788,2.1707257308974506
Punt de connexió Barcelona WiFi a la cruïlla del carrer del Dos de Maig amb Rosselló,2014,C Dos de Maig,2.0,Eixample,41.40921060822736,2.179064765153882
Punt de connexió Barcelona WiFi a la cruïlla dels carrers Comte d'Urgell amb París,2012,C París,2.0,Eixample,41.38970073967707,2.14804312277329
Punt de connexió Barcelona WiFi a la cruïlla del carrer Vilamarí amb l'Avinguda de Roma,2012,C Vilamarí,2.0,Eixample,41.38153111471343,2.146143227595447
Punt de connexió Barcelona WiFi a la cruïlla del carrer Via Augusta amb Hort de la Vila,2014,Via Augusta,5.0,Sarrià-Sant Gervasi,41.39919437449897,2.1250704696303
Centre Cívic  Parc Sandaru,2006,Carrer de Buenaventura Muñoz,10.0,Sant Martí,41.39174570900244,2.1847668215909435
Centre Cívic  Parc Sandaru,2006,Carrer de Buenaventura Muñoz,10.0,Sant Martí,41.39174570900244,2.1847668215909435
Punt InfoJOVE Gràcia,1999,C Gran de Gràcia,6.0,Gràcia,41.403342374883685,2.1528048898678125
Casal de Barri de Vallbona,1999,C Oristà,8.0,Nou Barris,41.46380397420253,2.1852811454732106
Casal de Barri de Vallbona,1999,C Oristà,8.0,Nou Barris,41.46380397420253,2.1852811454732106
Punt de connexió Barcelona WiFi a la cruïlla del carrer Espanya Industrial amb Creu coberta,2014,C Espanya Industrial,3.0,Sants-Montjuïc,41.37550351065293,2.1403902291566586
Punt de connexió Barcelona WiFi a la cruïlla del carrer Felip II amb c.de Juan de Garay,2014,C Felip II,9.0,Sant Andreu,41.4210877291312,2.185837719665396
"Punt de connexió Barcelona WiFi a la cruïlla del c. Roger de Flor amb Sant Antoni Maria Claret, 35",2014,C Roger de Flor,6.0,Gràcia,41.40416694294549,2.1652889549493355
Espai Jove Palau Alòs,2011,C Sant Pere Més Baix,1.0,Ciutat Vella,41.388220707264985,2.178542012071502
Espai Jove Palau Alòs,2011,C Sant Pere Més Baix,1.0,Ciutat Vella,41.388220707264985,2.178542012071502
Punt de connexió Barcelona WiFi a la cruïlla del Passeig de Gràcia amb el carrer Aragó,2011,Pg Gràcia,2.0,Eixample,41.39204817444384,2.1651239601749714
Punt de connexió Barcelona WiFi a la cruïlla del carrer Llacuna amb l'Avinguda Litoral,2011,Pg Marítim del Bogatell,10.0,Sant Martí,41.39520698095358,2.2067080231346763
Punt de connexió Barcelona WiFi a la cruïlla de la Via Laietana amb l'Avinguda de la Catedral,2012,Pl Antoni Maura,1.0,Ciutat Vella,41.38540649273647,2.176638171682794
Punt de connexió Barcelona WiFi a la cruïlla de l'Avinguda Diagonal amb Roger de Llúria,2012,Av Diagonal,2.0,Eixample,41.39742881737435,2.1629710390616883
Punt de connexió Barcelona WiFi a la cruïlla de la Gran Via de les Corts Catalanes amb Roger de Flor,2012,G.V. Corts Catalanes,2.0,Eixample,41.39585391895038,2.176679661330109
Punt de connexió Barcelona WiFi a la cruïlla del carrer Marina amb Aragó,2012,C Aragó,2.0,Eixample,41.401792941531134,2.178032359373652
Punt de connexió Barcelona WiFi a la cruïlla del carrer Llacuna amb Pere IV,2012,C Pere IV,10.0,Sant Martí,41.40218480931684,2.1972938373858706
Centre Cívic Navas,2012,Carrer de Las Navas de Tolosa,9.0,Sant Andreu,41.41693998158291,2.184931573020558
Centre Cívic Navas,2012,Carrer de Las Navas de Tolosa,9.0,Sant Andreu,41.41693998158291,2.184931573020558
Punt de connexió Barcelona WiFi a la cruïlla dels carrers Sepúlveda amb Villarroel,2012,C Villarroel,2.0,Eixample,41.382172199479534,2.1606588088459726
Punt de connexió Barcelona WiFi a la cruïlla del carrer Pau Claris amb l'Avinguda Diagonal,2012,Av Diagonal,2.0,Eixample,41.39681252895412,2.161487578407973
Punt de connexió Barcelona WiFi a la cruïlla del carrer Comerç amb el Passeig del Born,2013,Pg Born,1.0,Ciutat Vella,41.3852725416165,2.183382341995756
Punt de connexió Barcelona WiFi a la cruïlla de l'Av. Josep Tarradellas amb Numància,2012,C Viriat,3.0,Sants-Montjuïc,41.38067550925943,2.1420431661295303
Punt de connexió Barcelona WiFi a la cruïlla dels carrers Entença amb Sepúlveda,2012,C Sepúlveda,2.0,Eixample,41.377224209261286,2.154355027749752
Punt de connexió Barcelona WiFi a la cruïlla del carrer Ferrater i Mora amb el Passeig del Taulat,2011,Pg Taulat,10.0,Sant Martí,41.40366274977404,2.2112246299566234
Punt de connexió Barcelona WiFi a la cruïlla de Josep Pla amb Passeig Taulat,2011,Pg Taulat,10.0,Sant Martí,41.40810733203654,2.2165802011236417
Casal de Gent Gran Can Peguera,2011,C Camós,8.0,Nou Barris,41.43402087587389,2.164193089930587
Casal de Gent Gran Can Peguera,2011,C Camós,8.0,Nou Barris,41.43402087587389,2.164193089930587
Punt de connexió Barcelona WiFi a la cruïlla del c. Sicília amb c. de Sant Antoni Maria Claret,2014,C Sicília,6.0,Gràcia,41.4059171878632,2.167999926133474
Punt de connexió Barcelona WiFi a la cruïlla de la Rambla del Poblenou amb Pere IV,2014,Rbla Poblenou,10.0,Sant Martí,41.40330980735939,2.198545845656452
Centre Cultural Albareda,2012,Carrer d'Albareda,3.0,Sants-Montjuïc,41.3740297348978,2.1732856508328204
Centre Cultural Albareda,2012,Carrer d'Albareda,3.0,Sants-Montjuïc,41.3740297348978,2.1732856508328204
Punt de connexió Barcelona WiFi a la cruïlla del carrer Selva de Mar amb el Passeig Garcia Faria,2011,C Selva de Mar,10.0,Sant Martí,41.40429890784692,2.2149385763760314
Punt de connexió Barcelona WiFi a la cruïlla de l'Avinguda Diagonal amb Sardenya,2012,Av Diagonal,2.0,Eixample,41.40082624827406,2.176824028040584
Punt de connexió Barcelona WiFi a la cruïlla de la Gran Via de Carles III amb Avinguda Diagonal,2011,Av Diagonal,4.0,Les Corts,41.38862274652595,2.128253873420936
Casal de Barri Bac de Roda - Poblenou,2010,Camí Antic de València,10.0,Sant Martí,41.40680575086897,2.2039755474775142
Casal de Barri Bac de Roda - Poblenou,2010,Camí Antic de València,10.0,Sant Martí,41.40680575086897,2.2039755474775142
Casal de Barri La Verneda,2009,C Santander,10.0,Sant Martí,41.42281497598284,2.196803001505498
Casal de Barri La Verneda,2009,C Santander,10.0,Sant Martí,41.42281497598284,2.196803001505498
Punt de connexió Barcelona WiFi a la cruïlla del c. Villarroel amb Gran Via de les Corts Catalanes,2012,G.V. Corts Catalanes,2.0,Eixample,41.38301739719246,2.1599212380020103
Centre Esportiu Municipal Putxet,2010,C Marmellà,5.0,Sarrià-Sant Gervasi,41.40972803896787,2.1412958877792825
Centre Esportiu Municipal Putxet,2010,C Marmellà,5.0,Sarrià-Sant Gervasi,41.40972803896787,2.1412958877792825
Centre Esportiu Municipal Putxet,2010,C Marmellà,5.0,Sarrià-Sant Gervasi,41.40972803896787,2.1412958877792825
Centre Esportiu Municipal Putxet,2010,C Marmellà,5.0,Sarrià-Sant Gervasi,41.40972803896787,2.1412958877792825
Centre Esportiu Municipal Putxet,2010,C Marmellà,5.0,Sarrià-Sant Gervasi,41.40972803896787,2.1412958877792825
Centre Esportiu Municipal Putxet,2010,C Marmellà,5.0,Sarrià-Sant Gervasi,41.40972803896787,2.1412958877792825
Punt de connexió Barcelona WiFi a la cruïlla del Pg de Sant Joan amb el c. Sant Antoni Maria Claret,2011,Pg Sant Joan,6.0,Gràcia,41.4035011782214,2.164251518116331
Punt de connexió Barcelona WiFi a la cruïlla del carrer Sant Roc amb la Gran Via Corts Catalanes,2011,G.V. Corts Catalanes,3.0,Sants-Montjuïc,41.372700387900345,2.146071152301244
Punt de connexió Barcelona WiFi a la Ronda Litoral amb el Parc del Fòrum,2011,Pg Garcia Fària,10.0,Sant Martí,41.40918240050712,2.221358059423629
Punt de connexió Barcelona WiFi a la cruïlla del carrer Llacuna amb Sancho de Àvila,2012,C Llacuna,10.0,Sant Martí,41.40339870761437,2.195841009287354
Punt de connexió Barcelona WiFi a la cruïlla del carrer Provençals amb Llull,2012,C Llull,10.0,Sant Martí,41.40683502237144,2.2096245417019964
Punt de connexió Barcelona WiFi a l'Avinguda Josep Vicenç Foix 98,2012,Av J V Foix,5.0,Sarrià-Sant Gervasi,41.39894784976396,2.1180812782520464
Punt de connexió Barcelona WiFi a la cruïlla del Pg Colom amb el Ptge del Dormitori de Sant Francesc,2011,Pg Colom,1.0,Ciutat Vella,41.3774758105529,2.179418929082419
Punt de connexió Barcelona WiFi a la cruïlla del Passeig de Josep Carner amb la Rbla de Santa Mònica,2011,Pl Portal de la Pau,1.0,Ciutat Vella,41.37592019992584,2.1773855736641656
